date,title,result,odds,date_bet,identifier,,
2017-08-06T18:01:04.808443,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-06T18:01:04.808443,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-06T18:01:04.808443,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-06T18:01:04.808443,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-06T18:01:04.808443,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-06T18:01:04.808443,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-06T18:01:04.808443,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-06T18:01:04.808443,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-06T18:01:04.808443,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-06T18:01:04.808443,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-06T18:01:04.808443,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-06T18:01:04.808443,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-06T18:01:04.808443,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-06T18:01:04.808443,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-06T18:01:04.808443,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-06T18:01:04.808443,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-06T18:01:04.808443,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-06T18:01:04.808443,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-06T18:01:04.808443,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-06T18:01:04.808443,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-06T18:01:04.808443,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-06T18:01:04.808443,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-06T18:01:04.808443,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-06T18:01:04.808443,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-06T18:01:04.808443,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-06T18:01:04.808443,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-06T18:01:04.808443,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-06T18:01:04.808443,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-06T18:01:04.808443,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-06T18:01:04.808443,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-06T18:01:04.808443,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-06T18:01:04.808443,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-06T18:01:04.808443,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-06T18:01:04.808443,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-06T18:01:04.808443,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-06T18:01:04.808443,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-06T18:01:04.808443,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-06T18:01:04.808443,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-06T18:01:04.808443,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-07T06:01:04.053524,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-07T06:01:04.053524,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-07T06:01:04.053524,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-07T06:01:04.053524,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-07T06:01:04.053524,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-07T06:01:04.053524,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-07T06:01:04.053524,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-07T06:01:04.053524,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-07T06:01:04.053524,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-07T06:01:04.053524,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-07T06:01:04.053524,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-07T06:01:04.053524,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-07T06:01:04.053524,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-07T06:01:04.053524,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-07T06:01:04.053524,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-07T06:01:04.053524,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-07T06:01:04.053524,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-07T06:01:04.053524,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-07T06:01:04.053524,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-07T06:01:04.053524,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-07T06:01:04.053524,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-07T06:01:04.053524,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-07T06:01:04.053524,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-07T06:01:04.053524,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-07T06:01:04.053524,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-07T06:01:04.053524,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-07T06:01:04.053524,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-07T06:01:04.053524,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-07T06:01:04.053524,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-07T06:01:04.053524,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-07T06:01:04.053524,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-07T06:01:04.053524,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-07T06:01:04.053524,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-07T06:01:04.053524,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-07T06:01:04.053524,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-07T06:01:04.053524,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-07T06:01:04.053524,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-07T06:01:04.053524,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-07T06:01:04.053524,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-07T06:01:04.053524,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-07T06:01:04.053524,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-07T06:01:04.053524,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-07T06:01:04.053524,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-07T18:01:04.394443,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-07T18:01:04.394443,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-07T18:01:04.394443,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-07T18:01:04.394443,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-07T18:01:04.394443,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-07T18:01:04.394443,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-07T18:01:04.394443,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-07T18:01:04.394443,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-07T18:01:04.394443,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-07T18:01:04.394443,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-07T18:01:04.394443,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-07T18:01:04.394443,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-07T18:01:04.394443,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-07T18:01:04.394443,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-07T18:01:04.394443,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-07T18:01:04.394443,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-07T18:01:04.394443,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-07T18:01:04.394443,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-07T18:01:04.394443,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-07T18:01:04.394443,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-07T18:01:04.394443,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-07T18:01:04.394443,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-07T18:01:04.394443,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-07T18:01:04.394443,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-07T18:01:04.394443,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-07T18:01:04.394443,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-07T18:01:04.394443,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-07T18:01:04.394443,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-07T18:01:04.394443,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-07T18:01:04.394443,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-07T18:01:04.394443,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-07T18:01:04.394443,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-07T18:01:04.394443,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-07T18:01:04.394443,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-07T18:01:04.394443,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-07T18:01:04.394443,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-07T18:01:04.394443,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-07T18:01:04.394443,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-07T18:01:04.394443,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-07T18:01:04.394443,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-07T18:01:04.394443,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-07T18:01:04.394443,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-07T18:01:04.394443,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-08T06:01:03.624312,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-08T06:01:03.624312,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-08T06:01:03.624312,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-08T06:01:03.624312,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-08T06:01:03.624312,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-08T06:01:03.624312,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-08T06:01:03.624312,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-08T06:01:03.624312,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-08T06:01:03.624312,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-08T06:01:03.624312,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-08T06:01:03.624312,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-08T06:01:03.624312,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-08T06:01:03.624312,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-08T06:01:03.624312,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-08T06:01:03.624312,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-08T06:01:03.624312,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-08T06:01:03.624312,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-08T06:01:03.624312,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-08T06:01:03.624312,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-08T06:01:03.624312,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-08T06:01:03.624312,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-08T06:01:03.624312,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-08T06:01:03.624312,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-08T06:01:03.624312,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-08T06:01:03.624312,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-08T06:01:03.624312,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-08T06:01:03.624312,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-08T06:01:03.624312,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-08T06:01:03.624312,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-08T06:01:03.624312,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-08T06:01:03.624312,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-08T06:01:03.624312,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-08T06:01:03.624312,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-08T06:01:03.624312,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-08T06:01:03.624312,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-08T06:01:03.624312,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-08T06:01:03.624312,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-08T06:01:03.624312,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-08T06:01:03.624312,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-08T06:01:03.624312,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-08T06:01:03.624312,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-08T06:01:03.624312,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-08T06:01:03.624312,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-08T18:01:04.306463,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-08T18:01:04.306463,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-08T18:01:04.306463,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-08T18:01:04.306463,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-08T18:01:04.306463,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-08T18:01:04.306463,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-08T18:01:04.306463,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-08T18:01:04.306463,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-08T18:01:04.306463,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-08T18:01:04.306463,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-08T18:01:04.306463,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-08T18:01:04.306463,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-08T18:01:04.306463,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-08T18:01:04.306463,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-08T18:01:04.306463,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-08T18:01:04.306463,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-08T18:01:04.306463,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-08T18:01:04.306463,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-08T18:01:04.306463,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-08T18:01:04.306463,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-08T18:01:04.306463,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-08T18:01:04.306463,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-08T18:01:04.306463,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-08T18:01:04.306463,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-08T18:01:04.306463,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-08T18:01:04.306463,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-08T18:01:04.306463,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-08T18:01:04.306463,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-08T18:01:04.306463,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-08T18:01:04.306463,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-08T18:01:04.306463,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-08T18:01:04.306463,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-08T18:01:04.306463,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-08T18:01:04.306463,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-08T18:01:04.306463,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-08T18:01:04.306463,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-08T18:01:04.306463,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-08T18:01:04.306463,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-08T18:01:04.306463,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-08T18:01:04.306463,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-08T18:01:04.306463,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-08T18:01:04.306463,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-08T18:01:04.306463,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-09T06:01:03.512699,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-09T06:01:03.512699,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-09T06:01:03.512699,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-09T06:01:03.512699,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-09T06:01:03.512699,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-09T06:01:03.512699,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-09T06:01:03.512699,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-09T06:01:03.512699,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-09T06:01:03.512699,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-09T06:01:03.512699,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-09T06:01:03.512699,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-09T06:01:03.512699,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-09T06:01:03.512699,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-09T06:01:03.512699,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-09T06:01:03.512699,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-09T06:01:03.512699,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-09T06:01:03.512699,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-09T06:01:03.512699,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-09T06:01:03.512699,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-09T06:01:03.512699,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-09T06:01:03.512699,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-09T06:01:03.512699,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-09T06:01:03.512699,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-09T06:01:03.512699,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-09T06:01:03.512699,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-09T06:01:03.512699,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-09T06:01:03.512699,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-09T06:01:03.512699,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-09T06:01:03.512699,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-09T06:01:03.512699,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-09T06:01:03.512699,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-09T06:01:03.512699,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-09T06:01:03.512699,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-09T06:01:03.512699,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-09T06:01:03.512699,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-09T06:01:03.512699,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-09T06:01:03.512699,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-09T06:01:03.512699,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-09T06:01:03.512699,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-09T06:01:03.512699,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-09T06:01:03.512699,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-09T06:01:03.512699,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-09T06:01:03.512699,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-09T18:01:04.686075,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-09T18:01:04.686075,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-09T18:01:04.686075,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-09T18:01:04.686075,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-09T18:01:04.686075,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-09T18:01:04.686075,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-09T18:01:04.686075,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
2017-08-09T18:01:04.686075,Jan Švejnar,Vítěz,62,12.1. 12:01,60212
2017-08-09T18:01:04.686075,Tomáš Halík,Vítěz,125,12.1. 12:01,60213
2017-08-09T18:01:04.686075,Jiří Pospíšil,Vítěz,62,12.1. 12:01,60292
2017-08-09T18:01:04.686075,Jiří Dienstbier,Vítěz,125,12.1. 12:01,60293
2017-08-09T18:01:04.686075,Pavel Rychetský,Vítěz,95,12.1. 12:01,60294
2017-08-09T18:01:04.686075,Zuzana Roithová,Vítěz,125,12.1. 12:01,60295
2017-08-09T18:01:04.686075,Vladimír Dlouhý,Vítěz,105,12.1. 12:01,60296
2017-08-09T18:01:04.686075,Andrej Babiš,Vítěz,65,12.1. 12:01,60297
2017-08-09T18:01:04.686075,Tomio Okamura,Vítěz,105,12.1. 12:01,60298
2017-08-09T18:01:04.686075,Jaroslav Kubera,Vítěz,30,12.1. 12:01,60299
2017-08-09T18:01:04.686075,Václav Klaus st.,Vítěz,63,12.1. 12:01,60300
2017-08-09T18:01:04.686075,Livia Klausová,Vítěz,900,12.1. 12:01,60301
2017-08-09T18:01:04.686075,Václav Klaus ml.,Vítěz,105,12.1. 12:01,60302
2017-08-09T18:01:04.686075,Zdeněk Škromach,Vítěz,100,12.1. 12:01,60303
2017-08-09T18:01:04.686075,Petr Pavel,Vítěz,325,12.1. 12:01,60304
2017-08-09T18:01:04.686075,Jaromír Jágr,Vítěz,225,12.1. 12:01,60305
2017-08-09T18:01:04.686075,Miroslav Sládek,Vítěz,4000,12.1. 12:01,60306
2017-08-09T18:01:04.686075,Karel Gott,Vítěz,1750,12.1. 12:01,60307
2017-08-09T18:01:04.686075,Marek Eben,Vítěz,650,12.1. 12:01,60308
2017-08-09T18:01:04.686075,Milan Kohout,Vítěz,3500,12.1. 12:01,60309
2017-08-09T18:01:04.686075,Jana Yngland Hrušková,Vítěz,5000,12.1. 12:01,60310
2017-08-09T18:01:04.686075,Marek Hilšer,Vítěz,111,12.1. 12:01,60311
2017-08-09T18:01:04.686075,Vladimír Špidla,Vítěz,800,12.1. 12:01,60312
2017-08-09T18:01:04.686075,Marek Dalík,Vítěz,9999,12.1. 12:01,60314
2017-08-09T18:01:04.686075,Daniel Herman,Vítěz,200,12.1. 12:01,60321
2017-08-09T18:01:04.686075,Karel Schwarzenberg,Vítěz,225,12.1. 12:01,60322
2017-08-09T18:01:04.686075,Jan Kraus,Vítěz,3500,12.1. 12:01,60323
2017-08-09T18:01:04.686075,Igor Sládek,Vítěz,600,12.1. 12:01,60483
2017-08-09T18:01:04.686075,Jiří Dolejš,Vítěz,100,12.1. 12:01,60907
2017-08-09T18:01:04.686075,Pavel Kováčik,Vítěz,55,12.1. 12:01,60909
2017-08-09T18:01:04.686075,Josef Skála,Vítěz,1250,12.1. 12:01,60910
2017-08-09T18:01:04.686075,Jaromír Kohlíček,Vítěz,1250,12.1. 12:01,60911
2017-08-09T18:01:04.686075,Petr Pithart,Vítěz,90,12.1. 12:01,61248
2017-08-09T18:01:04.686075,Miroslav Frajbiš,Vítěz,700,12.1. 12:01,61253
2017-08-09T18:01:04.686075,Karel Štogl,Vítěz,100,12.1. 12:01,61255
2017-08-09T18:01:04.686075,Petr Hannig,Vítěz,500,12.1. 12:01,65459
2017-08-10T06:01:03.684459,Jiří Drahoš,Vítěz,2.15,12.1. 11:59,61111
2017-08-10T06:01:03.684459,Miloš Zeman,Vítěz,3.2,12.1. 12:00,60210
2017-08-10T06:01:03.684459,Michal Horáček,Vítěz,5.5,12.1. 12:00,60211
2017-08-10T06:01:03.684459,Martin Stropnický,Vítěz,10,12.1. 12:00,60313
2017-08-10T06:01:03.684459,Petr Robejšek,Vítěz,30,12.1. 12:00,60487
2017-08-10T06:01:03.684459,Vratislav Kulhánek,Vítěz,18,12.1. 12:00,65458
2017-08-10T06:01:03.684459,Mirek Topolánek,Vítěz,200,12.1. 12:00,65460
