date,Adéla Šípová,Alena Schillerová,Andrej Babiš,Daniel Vávra,Danuše Nerudová,Dominik Hašek,Filip Grznár,Filip Turek,Ivan Bartoš,Jaromír Jágr,Jaroslav Bašta,Josef Středula,Karel Diviš,Karel Havlíček,Karel Janeček,Klára Laurenčíková,Lenka Bradáčová,Leoš Mareš,Marek Hilšer,Markéta Pekarová Adamová,Martin Stropnický,Miloš Vystrčil,Miloš Zeman,Miroslav Kalousek,Miroslava Němcová,Monika Babišová,Pavel Fischer,Pavel Novotný,Pavel Zítko,Petr Fiala,Petr Macinka,Petr Pavel,Tomio Okamura,Tomáš Sedláček,Vladimír Špidla,Václav Klaus st.,Vít Rakušan,Věra Jourová,Zdeněk Škromach,muž,žena
2024-09-02,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-03,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-04,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-05,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-06,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-07,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-08,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-09,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-10,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-11,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-12,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-20,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-21,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-22,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-23,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-24,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-25,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-26,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-27,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-28,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-29,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-30,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-01,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-02,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-03,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-04,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-05,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-06,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-07,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-08,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-09,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-10,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-11,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-12,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-13,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-14,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-15,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-16,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-17,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-18,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-19,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-20,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-21,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-22,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-23,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-24,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-25,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-26,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-27,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-28,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-29,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-30,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-10-31,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-11-01,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-11-02,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-11-27,70.0,,10.0,,13.0,333.0,5000.0,20.0,,,,,210.0,,,60.0,,,55.0,,,,130.0,100.0,,,,,1066.0,15.0,255.0,,70.0,,,155.0,20.0,,,1.2,4.0
2024-11-28,70.0,,10.0,,13.0,333.0,5000.0,20.0,,,,,210.0,,,60.0,,,55.0,,,,130.0,100.0,,,,,1066.0,15.0,255.0,,70.0,,,155.0,20.0,,,1.2,4.0
2024-11-29,70.0,,10.0,,13.0,333.0,5000.0,20.0,,,,,210.0,,,60.0,,,55.0,,,,130.0,100.0,,,,,1066.0,15.0,255.0,,70.0,,,155.0,20.0,,,1.2,4.0
2024-11-30,70.0,,10.0,,13.0,333.0,5000.0,20.0,,,,,210.0,,,60.0,,,55.0,,,,130.0,100.0,,,,,1066.0,15.0,255.0,,70.0,,,155.0,20.0,,,1.2,4.0
2024-12-01,70.0,,10.0,,13.0,333.0,5000.0,20.0,,,,,210.0,,,60.0,,,55.0,,,,130.0,100.0,,,,,1066.0,15.0,255.0,,70.0,,,155.0,20.0,,,1.2,4.0
2024-12-02,70.0,80.0,10.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-12-03,70.0,80.0,10.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-12-04,70.0,80.0,10.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
